opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,industry,won,amount,days_to_deadline,employee_win_rate,industry_encoded,is_repeat_customer,priority_encoded
59O0CDJE,James Ascencio,GTX Basic,Newex,Won,2017-09-14,2017-12-20,504.0,Energy,1,504.0,97,0.6553398058252428,1,1,0
RU9Y6GR1,James Ascencio,GTX Plus Basic,Plexzap,Won,2017-09-14,2017-12-10,1117.0,Manufacturing,1,1117.0,87,0.6553398058252428,2,1,2
GIZAD3ZN,James Ascencio,GTXPro,Lexiqvolax,Won,2017-09-14,2017-12-07,5230.0,Public Sector,1,5230.0,84,0.6553398058252428,3,1,1
6CXJOT2A,Kami Bicknell,GTXPro,Fasehatice,Won,2017-09-14,2017-09-16,4844.0,Telecom,1,4844.0,2,0.6397058823529411,6,1,0
Y9NTV3K5,Kami Bicknell,MG Advanced,Labdrill,Won,2017-09-14,2017-09-23,3596.0,Energy,1,3596.0,9,0.6397058823529411,1,1,1
GPVQIS5U,Kary Hendrixson,GTXPro,Plexzap,Lost,2017-09-14,2017-09-30,0.0,Manufacturing,0,0.0,16,0.6238805970149254,2,1,0
LI9RCAQ6,Kary Hendrixson,GTXPro,Scotfind,Won,2017-09-14,2017-11-01,4593.0,Telecom,1,4593.0,48,0.6238805970149254,6,1,1
DT8SWPLT,Lajuana Vencill,GTX Basic,dambase,Won,2017-09-14,2017-12-12,545.0,Retail,1,545.0,89,0.5497835497835498,4,1,0
URRBXP0V,Lajuana Vencill,MG Advanced,Rangreen,Won,2017-09-14,2017-11-08,3362.0,Energy,1,3362.0,55,0.5497835497835498,1,1,0
CNAQ6R7T,Marty Freudenburg,GTX Plus Basic,Bioholding,Won,2017-09-14,2017-12-14,1086.0,Banking,1,1086.0,91,0.6288659793814433,0,1,1
FBYWCLLS,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-09-14,2017-09-28,0.0,Shipping,0,0.0,14,0.6540084388185654,5,1,2
ZJAIST7C,Rosie Papadopoulos,GTXPro,Konex,Won,2017-09-14,2017-12-31,5153.0,Public Sector,1,5153.0,108,0.6446280991735537,3,1,0
8EQRW9H5,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-09-14,2017-11-29,0.0,Shipping,0,0.0,76,0.6666666666666666,5,1,2
F0KWRLK1,Vicki Laflamme,GTXPro,Konex,Won,2017-09-14,2017-11-15,5348.0,Public Sector,1,5348.0,62,0.6368876080691642,3,1,1
HHP6R0IX,Zane Levy,GTXPro,Finjob,Won,2017-09-14,2017-11-05,5170.0,Manufacturing,1,5170.0,52,0.6168582375478927,2,1,2
XMRZQ8PR,Zane Levy,GTXPro,Scotfind,Won,2017-09-14,2017-09-25,4050.0,Telecom,1,4050.0,11,0.6168582375478927,6,1,2
77JIGDNZ,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,2017-09-15,2017-12-07,0.0,Retail,0,0.0,83,0.6096256684491979,4,1,2
DK6L8Y0Y,Daniell Hammack,GTX Plus Basic,Vehement Capital Partners,Won,2017-09-15,2017-09-29,1221.0,Banking,1,1221.0,14,0.6096256684491979,0,1,2
KA6SVT1C,Darcel Schlecht,MG Advanced,Toughzap,Lost,2017-09-15,2017-11-16,0.0,Retail,0,0.0,62,0.6311030741410488,4,1,2
8ARRIREI,Darcel Schlecht,GTX Plus Pro,Warephase,Won,2017-09-15,2017-12-09,5669.0,Retail,1,5669.0,85,0.6311030741410488,4,1,0
W3LRLMKP,Gladys Colclough,GTX Plus Pro,Finhigh,Won,2017-09-15,2017-12-19,5385.0,Banking,1,5385.0,95,0.5818965517241379,0,1,0
HQKUH8XA,Markita Hansen,GTX Basic,Hottechi,Lost,2017-09-15,2017-12-27,0.0,Public Sector,0,0.0,103,0.5726872246696035,3,1,0
6R6T68GL,Markita Hansen,MG Special,Zoomit,Won,2017-09-15,2017-12-09,48.0,Energy,1,48.0,85,0.5726872246696035,1,1,1
PGT70Q4T,Markita Hansen,MG Advanced,Plexzap,Won,2017-09-15,2017-12-01,3663.0,Manufacturing,1,3663.0,77,0.5726872246696035,2,1,2
EMORZ8R8,Maureen Marcano,GTXPro,Groovestreet,Won,2017-09-15,2017-09-30,4695.0,Retail,1,4695.0,15,0.6995305164319249,4,1,0
V6RULHFZ,Vicki Laflamme,MG Special,Fasehatice,Lost,2017-09-15,2017-12-30,0.0,Telecom,0,0.0,106,0.6368876080691642,6,1,1
GRYWAPXY,Zane Levy,MG Advanced,Rantouch,Won,2017-09-15,2017-11-07,2712.0,Energy,1,2712.0,53,0.6168582375478927,1,1,0
ZIEI8JM3,Anna Snelling,MG Special,Ron-tech,Won,2017-09-16,2017-12-07,65.0,Manufacturing,1,65.0,82,0.6190476190476191,2,1,0
QDYFLOZW,Anna Snelling,MG Special,Statholdings,Won,2017-09-16,2017-09-23,55.0,Manufacturing,1,55.0,7,0.6190476190476191,2,1,2
55YURJ2E,Anna Snelling,MG Special,Streethex,Won,2017-09-16,2017-12-30,58.0,Banking,1,58.0,105,0.6190476190476191,0,1,1
1PORK6E3,Cassey Cress,GTX Basic,Ontomedia,Won,2017-09-16,2017-09-27,512.0,Manufacturing,1,512.0,11,0.6245210727969349,2,1,2
ENDKZ399,Corliss Cosme,GTX Plus Pro,Kan-code,Won,2017-09-16,2017-09-24,5820.0,Public Sector,1,5820.0,8,0.6550218340611353,3,1,2
VSNI41WQ,Daniell Hammack,GTX Plus Pro,Donware,Lost,2017-09-16,2017-11-30,0.0,Banking,0,0.0,75,0.6096256684491979,0,1,0
87KZX1UX,Darcel Schlecht,GTX Plus Basic,Codehow,Won,2017-09-16,2017-11-25,1179.0,Telecom,1,1179.0,70,0.6311030741410488,6,1,2
PLRBC69J,Darcel Schlecht,GTX Plus Basic,Rangreen,Won,2017-09-16,2017-09-26,1153.0,Energy,1,1153.0,10,0.6311030741410488,1,1,1
RZB6Q4FX,Donn Cantrell,GTX Plus Basic,Ganjaflex,Won,2017-09-16,2017-09-21,892.0,Retail,1,892.0,5,0.5745454545454546,4,1,2
ASK5U1TD,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,2017-09-16,2017-11-22,1231.0,Retail,1,1231.0,67,0.5745454545454546,4,1,2
T49Q4GWU,Donn Cantrell,MG Advanced,Plussunin,Won,2017-09-16,2017-12-25,3091.0,Energy,1,3091.0,100,0.5745454545454546,1,1,2
JJ17IHID,Garret Kinder,GTX Basic,Xx-zobam,Won,2017-09-16,2017-11-24,547.0,Manufacturing,1,547.0,69,0.6097560975609756,2,1,0
311WKUHC,James Ascencio,MG Special,Labdrill,Lost,2017-09-16,2017-11-13,0.0,Energy,0,0.0,58,0.6553398058252428,1,1,1
JG1CD65M,James Ascencio,GTX Plus Pro,Goodsilron,Won,2017-09-16,2017-09-18,5919.0,Energy,1,5919.0,2,0.6553398058252428,1,1,0
YIK15TLW,James Ascencio,GTX Plus Pro,Groovestreet,Won,2017-09-16,2017-11-10,5745.0,Retail,1,5745.0,55,0.6553398058252428,4,1,0
RYJPSM6D,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,2017-09-16,2017-11-19,0.0,Retail,0,0.0,64,0.6477272727272727,4,1,0
ZQK0JTVN,Jonathan Berthelot,GTX Basic,Streethex,Lost,2017-09-16,2017-11-26,0.0,Banking,0,0.0,71,0.6477272727272727,0,1,0
FB7OTAMV,Jonathan Berthelot,GTXPro,Warephase,Lost,2017-09-16,2017-12-22,0.0,Retail,0,0.0,97,0.6477272727272727,4,1,0
JZD1QDWA,Lajuana Vencill,MG Advanced,Cancity,Lost,2017-09-16,2017-12-06,0.0,Public Sector,0,0.0,81,0.5497835497835498,3,1,1
LOSUVU4T,Markita Hansen,GTX Plus Pro,Konex,Lost,2017-09-16,2017-12-09,0.0,Public Sector,0,0.0,84,0.5726872246696035,3,1,2
85LVQ6PB,Markita Hansen,GTX Plus Basic,Singletechno,Won,2017-09-16,2017-12-15,1252.0,Retail,1,1252.0,90,0.5726872246696035,4,1,0
02ILGBRB,Moses Frase,MG Special,dambase,Lost,2017-09-16,2017-11-21,0.0,Retail,0,0.0,66,0.6615384615384615,4,1,0
ZFIT4XWO,Moses Frase,MG Advanced,Stanredtax,Won,2017-09-16,2017-12-05,3039.0,Retail,1,3039.0,80,0.6615384615384615,4,1,1
XH69FGJJ,Niesha Huffines,GTX Basic,Treequote,Won,2017-09-16,2017-11-19,637.0,Retail,1,637.0,64,0.6,4,1,1
JU2PPGP6,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-09-16,2017-09-26,0.0,Shipping,0,0.0,10,0.6540084388185654,5,1,2
S8Y9AAWC,Rosalina Dieter,GTXPro,Zoomit,Won,2017-09-16,2017-12-08,4614.0,Energy,1,4614.0,83,0.6545454545454545,1,1,1
I2DLJ6C3,Rosie Papadopoulos,MG Special,Gekko & Co,Won,2017-09-16,2017-11-27,51.0,Telecom,1,51.0,72,0.6446280991735537,6,1,2
VEZ8OX88,Vicki Laflamme,GTX Basic,Plexzap,Lost,2017-09-16,2017-11-19,0.0,Manufacturing,0,0.0,64,0.6368876080691642,2,1,0
M3QL68T6,Vicki Laflamme,GTX Basic,Plexzap,Won,2017-09-16,2017-12-04,595.0,Manufacturing,1,595.0,79,0.6368876080691642,2,1,0
Q3K6K5V9,Vicki Laflamme,MG Special,Zoomit,Won,2017-09-16,2017-12-26,52.0,Energy,1,52.0,101,0.6368876080691642,1,1,2
PEGFPDVU,Violet Mclelland,GTXPro,Konex,Won,2017-09-16,2017-09-30,5604.0,Public Sector,1,5604.0,14,0.6321243523316062,3,1,1
NFT2Z7MM,Zane Levy,GTX Plus Basic,Dalttechnology,Lost,2017-09-16,2017-11-18,0.0,Shipping,0,0.0,63,0.6168582375478927,5,1,2
YC2GBK89,Zane Levy,GTX Plus Basic,Hatfan,Lost,2017-09-16,2017-11-12,0.0,Public Sector,0,0.0,57,0.6168582375478927,3,1,1
U008ILBM,Zane Levy,GTX Plus Basic,Plusstrip,Lost,2017-09-16,2017-11-26,0.0,Public Sector,0,0.0,71,0.6168582375478927,3,1,0
VA0I9SDD,Zane Levy,GTXPro,Konex,Won,2017-09-16,2017-09-27,5360.0,Public Sector,1,5360.0,11,0.6168582375478927,3,1,1
41HHBQRT,Cassey Cress,GTX Basic,Xx-zobam,Lost,2017-09-17,2017-12-13,0.0,Manufacturing,0,0.0,87,0.6245210727969349,2,1,2
T6BHNN1O,Cecily Lampkin,MG Special,Betatech,Lost,2017-09-17,2017-11-13,0.0,Public Sector,0,0.0,57,0.66875,3,1,2
S8DOH11H,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-09-17,2017-11-14,0.0,Retail,0,0.0,58,0.6550218340611353,4,1,0
F8F6MA24,Corliss Cosme,GTX Basic,Sumace,Won,2017-09-17,2017-12-19,538.0,Energy,1,538.0,93,0.6550218340611353,1,1,1
ZXXWIGFR,Darcel Schlecht,GTXPro,Cancity,Lost,2017-09-17,2017-12-02,0.0,Public Sector,0,0.0,76,0.6311030741410488,3,1,1
L7CFCOR6,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-17,2017-11-28,5668.0,Shipping,1,5668.0,72,0.6311030741410488,5,1,1
AAUTJ747,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-17,2017-12-11,5220.0,Retail,1,5220.0,85,0.6311030741410488,4,1,0
X7VUR49L,Donn Cantrell,GTXPro,Betasoloin,Won,2017-09-17,2017-09-26,5763.0,Banking,1,5763.0,9,0.5745454545454546,0,1,1
U7L0IZLB,James Ascencio,GTX Plus Pro,Sunnamplex,Lost,2017-09-17,2017-11-26,0.0,Public Sector,0,0.0,70,0.6553398058252428,3,1,2
THNEGVH2,Kary Hendrixson,GTX Plus Basic,Lexiqvolax,Won,2017-09-17,2017-11-14,948.0,Public Sector,1,948.0,58,0.6238805970149254,3,1,1
D1ANNMSO,Lajuana Vencill,GTX Basic,Rundofase,Won,2017-09-17,2017-11-19,487.0,Public Sector,1,487.0,63,0.5497835497835498,3,1,0
LMVQ6B9P,Lajuana Vencill,GTX Plus Basic,Funholding,Won,2017-09-17,2017-11-18,1072.0,Retail,1,1072.0,62,0.5497835497835498,4,1,1
OQBVGILR,Markita Hansen,MG Special,Singletechno,Won,2017-09-17,2017-12-16,56.0,Retail,1,56.0,90,0.5726872246696035,4,1,1
7IZQJIPA,Maureen Marcano,GTXPro,Kan-code,Won,2017-09-17,2017-12-27,4812.0,Public Sector,1,4812.0,101,0.6995305164319249,3,1,2
7AH7F190,Reed Clapper,GTX Basic,Betasoloin,Lost,2017-09-17,2017-11-27,0.0,Banking,0,0.0,71,0.6540084388185654,0,1,1
ME0LMBYL,Reed Clapper,GTX Plus Basic,Initech,Lost,2017-09-17,2017-12-21,0.0,Banking,0,0.0,95,0.6540084388185654,0,1,2
KODTODAA,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,2017-09-17,2017-11-12,0.0,Banking,0,0.0,56,0.6540084388185654,0,1,2
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,2017-09-17,2017-11-19,5186.0,Retail,1,5186.0,63,0.6540084388185654,4,1,0
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,2017-09-17,2017-12-02,49.0,Public Sector,1,49.0,76,0.6545454545454545,3,1,2
S0MZHYQC,Zane Levy,GTXPro,Konex,Won,2017-09-17,2017-09-27,4800.0,Public Sector,1,4800.0,10,0.6168582375478927,3,1,2
HP9TUR60,Daniell Hammack,GTXPro,Initech,Won,2017-09-18,2017-12-24,5627.0,Banking,1,5627.0,97,0.6096256684491979,0,1,0
P4PKECH7,Darcel Schlecht,GTX Basic,Gogozoom,Lost,2017-09-18,2017-09-24,0.0,Telecom,0,0.0,6,0.6311030741410488,6,1,2
USL5PZ4O,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-09-18,2017-12-06,3779.0,Retail,1,3779.0,79,0.6311030741410488,4,1,0
3DM5SSI5,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-18,2017-11-05,5231.0,Retail,1,5231.0,48,0.6311030741410488,4,1,1
D40ALWGC,Donn Cantrell,GTX Plus Pro,Mathtouch,Lost,2017-09-18,2017-09-28,0.0,Energy,0,0.0,10,0.5745454545454546,1,1,0
524QUXI2,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,2017-09-18,2017-11-26,0.0,Manufacturing,0,0.0,69,0.5745454545454546,2,1,2
8W35TVOQ,Hayden Neloms,MG Advanced,Faxquote,Won,2017-09-18,2017-12-02,2918.0,Telecom,1,2918.0,75,0.7039473684210527,6,1,0
3D6LLPA1,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,2017-09-18,2017-12-05,0.0,Retail,0,0.0,78,0.6477272727272727,4,1,2
58QZ1YGK,Jonathan Berthelot,GTXPro,Finhigh,Won,2017-09-18,2017-09-27,4902.0,Banking,1,4902.0,9,0.6477272727272727,0,1,1
OU42AWAE,Kami Bicknell,GTX Basic,Hatfan,Won,2017-09-18,2017-11-22,531.0,Public Sector,1,531.0,65,0.6397058823529411,3,1,0
OJOJPNL6,Kary Hendrixson,GTX Plus Pro,Singletechno,Lost,2017-09-18,2017-11-21,0.0,Retail,0,0.0,64,0.6238805970149254,4,1,1
MENKE9IV,Kary Hendrixson,GTX Basic,Singletechno,Won,2017-09-18,2017-11-30,526.0,Retail,1,526.0,73,0.6238805970149254,4,1,2
PXSDIDXO,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2017-09-18,2017-11-11,0.0,Manufacturing,0,0.0,54,0.5497835497835498,2,1,2
5PIJNVMB,Lajuana Vencill,GTX Basic,Konmatfix,Won,2017-09-18,2017-11-17,485.0,Shipping,1,485.0,60,0.5497835497835498,5,1,1
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,2017-09-18,2017-12-25,520.0,Public Sector,1,520.0,98,0.6615384615384615,3,1,0
WIDRX5N6,Niesha Huffines,GTX Plus Basic,Dontechi,Won,2017-09-18,2017-12-23,1020.0,Shipping,1,1020.0,96,0.6,5,1,0
HJLKGIH4,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-09-18,2017-12-04,0.0,Energy,0,0.0,77,0.6540084388185654,1,1,2
DF6A63B7,Reed Clapper,MG Advanced,Yearin,Lost,2017-09-18,2017-12-20,0.0,Retail,0,0.0,93,0.6540084388185654,4,1,1
T2EM55FZ,Rosie Papadopoulos,GTXPro,Donquadtech,Won,2017-09-18,2017-11-15,4205.0,Shipping,1,4205.0,58,0.6446280991735537,5,1,1
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,2017-09-18,2017-11-05,0.0,Shipping,0,0.0,48,0.6368876080691642,5,1,0
75HKH8PS,Anna Snelling,GTX Plus Basic,Funholding,Lost,2017-09-19,2017-09-30,0.0,Retail,0,0.0,11,0.6190476190476191,4,1,0
NK2CHYT1,Cecily Lampkin,GTX Plus Basic,Ron-tech,Lost,2017-09-19,2017-11-08,0.0,Manufacturing,0,0.0,50,0.66875,2,1,0
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,2017-09-19,2017-12-07,4990.0,Retail,1,4990.0,79,0.6311030741410488,4,1,1
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,2017-09-19,2017-09-29,5450.0,Retail,1,5450.0,10,0.6311030741410488,4,1,0
8598PVIX,Elease Gluck,MG Special,Groovestreet,Won,2017-09-19,2017-11-11,53.0,Retail,1,53.0,53,0.6349206349206349,4,1,0
VKM2BCMV,Jonathan Berthelot,GTXPro,Inity,Won,2017-09-19,2017-09-25,3678.0,Manufacturing,1,3678.0,6,0.6477272727272727,2,1,2
9N7LHW38,Kami Bicknell,GTXPro,Newex,Lost,2017-09-19,2017-09-29,0.0,Energy,0,0.0,10,0.6397058823529411,1,1,0
BKMYW792,Kami Bicknell,MG Advanced,Nam-zim,Lost,2017-09-19,2017-11-27,0.0,Energy,0,0.0,69,0.6397058823529411,1,1,0
3IBBBGM4,Kary Hendrixson,GTX Basic,Fasehatice,Won,2017-09-19,2017-11-18,555.0,Telecom,1,555.0,60,0.6238805970149254,6,1,1
T32P6LSX,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-19,2017-12-16,492.0,Energy,1,492.0,88,0.5497835497835498,1,1,1
B944EMXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,2017-09-19,2017-11-23,0.0,Telecom,0,0.0,65,0.6288659793814433,6,1,2
DOY7VMYB,Marty Freudenburg,GTX Plus Basic,Warephase,Lost,2017-09-19,2017-11-10,0.0,Retail,0,0.0,52,0.6288659793814433,4,1,0
QXWLE549,Marty Freudenburg,GTX Basic,Gogozoom,Won,2017-09-19,2017-11-17,574.0,Telecom,1,574.0,59,0.6288659793814433,6,1,2
R0R0V2O5,Maureen Marcano,GTXPro,Finjob,Won,2017-09-19,2017-12-09,4709.0,Manufacturing,1,4709.0,81,0.6995305164319249,2,1,1
D3O1PCMO,Niesha Huffines,MG Advanced,Condax,Won,2017-09-19,2017-12-04,3079.0,Banking,1,3079.0,76,0.6,0,1,2
G53492IF,Reed Clapper,GTXPro,Massive Dynamic,Won,2017-09-19,2017-09-24,4369.0,Banking,1,4369.0,5,0.6540084388185654,0,1,1
KUH39HQ7,Versie Hillebrand,MG Special,Rangreen,Lost,2017-09-19,2017-09-22,0.0,Energy,0,0.0,3,0.6666666666666666,1,1,2
RW6QS352,Versie Hillebrand,GTX Plus Pro,Statholdings,Won,2017-09-19,2017-12-31,6000.0,Manufacturing,1,6000.0,103,0.6666666666666666,2,1,2
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,2017-09-19,2017-12-31,3248.0,Public Sector,1,3248.0,103,0.6321243523316062,3,1,0
1T8R8X79,Zane Levy,MG Advanced,Nam-zim,Won,2017-09-19,2017-11-19,4249.0,Energy,1,4249.0,61,0.6168582375478927,1,1,2
0ZXS3AIR,Boris Faz,GTX Basic,Betasoloin,Won,2017-09-20,2017-12-26,563.0,Banking,1,563.0,97,0.6601307189542484,0,1,0
SBTVPORC,Corliss Cosme,GTXPro,Gekko & Co,Won,2017-09-20,2017-09-29,5037.0,Telecom,1,5037.0,9,0.6550218340611353,6,1,0
XZKZYO55,Daniell Hammack,GTXPro,Kan-code,Won,2017-09-20,2017-12-16,4865.0,Public Sector,1,4865.0,87,0.6096256684491979,3,1,0
AMCOSQZC,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-20,2017-12-18,5192.0,Retail,1,5192.0,89,0.6311030741410488,4,1,0
6C2CJX31,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,2017-09-20,2017-12-23,0.0,Public Sector,0,0.0,94,0.5745454545454546,3,1,2
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,2017-09-20,2017-12-31,41.0,Shipping,1,41.0,102,0.6349206349206349,5,1,1
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,2017-09-20,2017-09-26,59.0,Shipping,1,59.0,6,0.7039473684210527,5,1,1
ZXNHUYCM,James Ascencio,GTX Plus Pro,Goodsilron,Lost,2017-09-20,2017-10-01,0.0,Energy,0,0.0,11,0.6553398058252428,1,1,1
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,2017-09-20,2017-11-24,58.0,Telecom,1,58.0,65,0.6553398058252428,6,1,2
5R7N3RKQ,Jonathan Berthelot,GTXPro,Ron-tech,Won,2017-09-20,2017-09-30,4361.0,Manufacturing,1,4361.0,10,0.6477272727272727,2,1,0
TEM0I59X,Kami Bicknell,GTX Plus Pro,Lexiqvolax,Won,2017-09-20,2017-12-09,4906.0,Public Sector,1,4906.0,80,0.6397058823529411,3,1,1
1WPZ1MCO,Markita Hansen,GTX Basic,Goodsilron,Won,2017-09-20,2017-09-29,587.0,Energy,1,587.0,9,0.5726872246696035,1,1,2
1AQKM7VU,Markita Hansen,GTXPro,Y-corporation,Won,2017-09-20,2017-11-24,4487.0,Manufacturing,1,4487.0,65,0.5726872246696035,2,1,0
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,2017-09-20,2017-12-28,3627.0,Public Sector,1,3627.0,99,0.6615384615384615,3,1,1
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,Plexzap,Won,2017-09-20,2017-12-22,920.0,Manufacturing,1,920.0,93,0.6545454545454545,2,1,0
7TIWLFZD,Vicki Laflamme,GTX Basic,Golddex,Won,2017-09-20,2017-10-01,552.0,Manufacturing,1,552.0,11,0.6368876080691642,2,1,1
HXRF96S3,Vicki Laflamme,MG Special,Labdrill,Won,2017-09-20,2017-12-15,54.0,Energy,1,54.0,86,0.6368876080691642,1,1,1
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,2017-09-20,2017-12-14,472.0,Retail,1,472.0,85,0.6321243523316062,4,1,1
T8LSQO2S,Wilburn Farren,GTX Plus Pro,Xx-zobam,Lost,2017-09-20,2017-11-24,0.0,Manufacturing,0,0.0,65,0.6962025316455697,2,1,0
ABMOVF1A,Anna Snelling,MG Special,Toughzap,Won,2017-09-21,2017-09-30,66.0,Retail,1,66.0,9,0.6190476190476191,4,1,2
Q2GK9IT2,Boris Faz,GTXPro,Yearin,Lost,2017-09-21,2017-12-02,0.0,Retail,0,0.0,72,0.6601307189542484,4,1,0
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-09-21,2017-11-21,1039.0,Banking,1,1039.0,61,0.6245210727969349,0,1,1
B1D3HP8V,Corliss Cosme,GTX Plus Basic,Plussunin,Lost,2017-09-21,2017-11-22,0.0,Energy,0,0.0,62,0.6550218340611353,1,1,0
QHP95ULI,Corliss Cosme,GTXPro,Kan-code,Lost,2017-09-21,2017-09-25,0.0,Public Sector,0,0.0,4,0.6550218340611353,3,1,2
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-09-21,2017-12-21,550.0,Energy,1,550.0,91,0.6550218340611353,1,1,0
0GRGY09E,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-09-21,2017-11-25,0.0,Energy,0,0.0,65,0.6311030741410488,1,1,2
MP9PICCD,Darcel Schlecht,GTXPro,Treequote,Won,2017-09-21,2017-12-30,4570.0,Retail,1,4570.0,100,0.6311030741410488,4,1,2
F34QYKQJ,Donn Cantrell,GTXPro,Betasoloin,Lost,2017-09-21,2017-11-30,0.0,Banking,0,0.0,70,0.5745454545454546,0,1,0
DHJ8KOUV,Gladys Colclough,GTX Plus Pro,Condax,Won,2017-09-21,2017-12-05,5138.0,Banking,1,5138.0,75,0.5818965517241379,0,1,1
JYNYK957,James Ascencio,MG Advanced,Labdrill,Won,2017-09-21,2017-12-02,3063.0,Energy,1,3063.0,72,0.6553398058252428,1,1,2
NOLWR5EX,Kami Bicknell,GTX Plus Basic,Sunnamplex,Lost,2017-09-21,2017-10-02,0.0,Public Sector,0,0.0,11,0.6397058823529411,3,1,0
BUHR2X8U,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-09-21,2017-12-30,613.0,Retail,1,613.0,100,0.6238805970149254,4,1,2
4OPFJFRO,Kary Hendrixson,GTXPro,Plexzap,Won,2017-09-21,2017-11-14,4808.0,Manufacturing,1,4808.0,54,0.6238805970149254,2,1,1
MLV2QDU6,Lajuana Vencill,GTX Plus Pro,Condax,Won,2017-09-21,2017-11-26,5160.0,Banking,1,5160.0,66,0.5497835497835498,0,1,0
V7T9ZP6C,Markita Hansen,GTX Basic,J-Texon,Won,2017-09-21,2017-10-01,566.0,Telecom,1,566.0,10,0.5726872246696035,6,1,0
WYS1XI44,Marty Freudenburg,MG Special,Warephase,Won,2017-09-21,2017-09-27,68.0,Retail,1,68.0,6,0.6288659793814433,4,1,0
C3HN12Z8,Maureen Marcano,GTX Basic,Kan-code,Lost,2017-09-21,2017-10-03,0.0,Public Sector,0,0.0,12,0.6995305164319249,3,1,1
YCQXHVMZ,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-09-21,2017-12-22,5600.0,Banking,1,5600.0,92,0.6540084388185654,0,1,2
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,2017-09-21,2017-12-12,61.0,Retail,1,61.0,82,0.6666666666666666,4,1,0
ZD772DU8,Vicki Laflamme,MG Special,Groovestreet,Lost,2017-09-21,2017-12-03,0.0,Retail,0,0.0,73,0.6368876080691642,4,1,2
2KVQ5Z4M,Wilburn Farren,MG Advanced,Xx-zobam,Lost,2017-09-21,2017-11-29,0.0,Manufacturing,0,0.0,69,0.6962025316455697,2,1,2
U6LLSWEN,Cassey Cress,GTX Plus Basic,Plussunin,Lost,2017-09-22,2017-11-27,0.0,Energy,0,0.0,66,0.6245210727969349,1,1,1
RVQTWBKE,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-09-22,2017-11-24,0.0,Banking,0,0.0,63,0.6245210727969349,0,1,0
BWPBMVQH,Corliss Cosme,GTX Basic,Zotware,Lost,2017-09-22,2017-11-29,0.0,Banking,0,0.0,68,0.6550218340611353,0,1,2
YPSXMDRH,Daniell Hammack,GTXPro,The New York Inquirer,Won,2017-09-22,2017-12-23,4976.0,Banking,1,4976.0,92,0.6096256684491979,0,1,0
Q46QSEGT,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-09-22,2017-10-03,0.0,Telecom,0,0.0,11,0.6311030741410488,6,1,0
DT0ZJ9Z2,Darcel Schlecht,GTXPro,Inity,Won,2017-09-22,2017-12-24,4991.0,Manufacturing,1,4991.0,93,0.6311030741410488,2,1,1
55ZNV61S,Donn Cantrell,GTX Basic,Bioplex,Lost,2017-09-22,2017-10-04,0.0,Retail,0,0.0,12,0.5745454545454546,4,1,0
6PQS93V2,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-09-22,2017-10-04,5868.0,Banking,1,5868.0,12,0.5745454545454546,0,1,0
